Data de Referência;Ano e Mes;Código Tipo Ponto Interação;Descrição Tipo Ponto Interação;Código Meio de Interação;Descrição Meio de Interação;Código do Serviço;Descrição do Serviço;Código Ponto Atendimento;Descrição Ponto Atendiemnto;Processos Iniciados
2026-02-03;202409;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2402
2026-02-03;202409;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2446
2026-02-03;202409;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2102
2026-02-03;202409;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1882
2026-02-03;202409;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1243
2026-02-03;202409;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1529
2026-02-03;202410;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2665
2026-02-03;202410;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2093
2026-02-03;202410;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2634
2026-02-03;202410;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2455
2026-02-03;202410;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1846
2026-02-03;202401;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2941
2026-02-03;202401;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2686
2026-02-03;202401;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2473
2026-02-03;202401;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1575
2026-02-03;202401;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1777
2026-02-03;202401;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2502
2026-02-03;202401;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2191
2026-02-03;202405;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2820
2026-02-03;202406;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1230
2026-02-03;202406;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1659
2026-02-03;202406;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2345
2026-02-03;202406;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1761
2026-02-03;202406;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1956
2026-02-03;202406;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2531
2026-02-03;202406;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2962
2026-02-03;202406;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2043
2026-02-03;202406;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1686
2026-02-03;202407;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1858
2026-02-03;202407;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1122
2026-02-03;202407;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2228
2026-02-03;202407;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2209
2026-02-03;202407;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2167
2026-02-03;202407;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;981
2026-02-03;202407;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2100
2026-02-03;202407;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1023
2026-02-03;202407;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1991
2026-02-03;202408;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1880
2026-02-03;202408;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1790
2026-02-03;202408;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1486
2026-02-03;202408;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;950
2026-02-03;202408;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1961
2026-02-03;202507;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2587
2026-02-03;202507;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2384
2026-02-03;202508;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2467
2026-02-03;202508;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2670
2026-02-03;202508;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2057
2026-02-03;202508;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1319
2026-02-03;202508;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1143
2026-02-03;202508;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2201
2026-02-03;202508;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1981
2026-02-03;202508;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2594
2026-02-03;202508;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2265
2026-02-03;202412;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1470
2026-02-03;202412;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1746
2026-02-03;202412;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1030
2026-02-03;202412;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1183
2026-02-03;202412;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1584
2026-02-03;202412;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1651
2026-02-03;202412;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1083
2026-02-03;202412;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1723
2026-02-03;202412;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;3277
2026-02-03;202501;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2363
2026-02-03;202501;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;3710
2026-02-03;202501;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2298
2026-02-03;202501;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;3013
2026-02-03;202501;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1938
2026-02-03;202501;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;3050
2026-02-03;202501;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2350
2026-02-03;202501;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2472
2026-02-03;202501;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2149
2026-02-03;202502;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1567
2026-02-03;202502;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2533
2026-02-03;202502;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2175
2026-02-03;202502;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2085
2026-02-03;202502;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2046
2026-02-03;202502;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2886
2026-02-03;202503;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1355
2026-02-03;202503;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2412
2026-02-03;202503;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2203
2026-02-03;202401;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2793
2026-02-03;202401;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1355
2026-02-03;202401;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;821
2026-02-03;202401;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2494
2026-02-03;202401;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1778
2026-02-03;202401;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1950
2026-02-03;202401;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2367
2026-02-03;202401;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1540
2026-02-03;202402;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1797
2026-02-03;202402;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2433
2026-02-03;202402;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2414
2026-02-03;202402;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;3533
2026-02-03;202402;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2387
2026-02-03;202402;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;3500
2026-02-03;202402;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;3887
2026-02-03;202402;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;4789
2026-02-03;202402;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;4809
2026-02-03;202402;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2881
2026-02-03;202403;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1847
2026-02-03;202403;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1496
2026-02-03;202403;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;3123
2026-02-03;202404;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2346
2026-02-03;202404;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1802
2026-02-03;202404;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1243
2026-02-03;202404;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2085
2026-02-03;202404;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2799
2026-02-03;202404;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2342
2026-02-03;202405;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1950
2026-02-03;202405;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2248
2026-02-03;202405;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2058
2026-02-03;202405;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2327
2026-02-03;202405;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2107
2026-02-03;202405;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1497
2026-02-03;202405;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2607
2026-02-03;202405;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2333
2026-02-03;202409;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1556
2026-02-03;202409;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2515
2026-02-03;202409;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2362
2026-02-03;202409;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1276
2026-02-03;202410;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1416
2026-02-03;202411;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;963
2026-02-03;202411;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;3725
2026-02-03;202411;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1654
2026-02-03;202411;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1608
2026-02-03;202411;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1896
2026-02-03;202411;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1973
2026-02-03;202411;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1224
2026-02-03;202411;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2062
2026-02-03;202411;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2022
2026-02-03;202411;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1969
2026-02-03;202412;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1226
2026-02-03;202412;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;966
2026-02-03;202412;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;610
2026-02-03;202412;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1566
2026-02-03;202412;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1855
2026-02-03;202412;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1719
2026-02-03;202512;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;3658
2026-02-03;202512;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;4258
2026-02-03;202512;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1960
2026-02-03;202512;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2080
2026-02-03;202407;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2090
2026-02-03;202407;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2017
2026-02-03;202407;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1722
2026-02-03;202510;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1984
2026-02-03;202510;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1959
2026-02-03;202510;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2003
2026-02-03;202510;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1591
2026-02-03;202510;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2194
2026-02-03;202510;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2524
2026-02-03;202510;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1616
2026-02-03;202510;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2385
2026-02-03;202510;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2218
2026-02-03;202511;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1386
2026-02-03;202511;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2156
2026-02-03;202511;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2459
2026-02-03;202511;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2434
2026-02-03;202512;2; Digital;PointOfCareType.MobileApp;Aplicação Móvel;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;3012
